date,equity,drawdown,bench_equity,relative_equity
1971-09-10,1.2797484612331262,-0.0209517980574091,1.2443428545257726,1.0284532567359395
1971-09-17,1.2701853951874091,-0.0282678471879515,1.2377049083806417,1.0262425127240251
1971-09-24,1.252953121543443,-0.04145108361103034,1.2163803991084154,1.0300668462446738
1971-10-01,1.2588187587452953,-0.036963684930990226,1.2257882549985333,1.0269463372748677
1971-10-08,1.2707328892520033,-0.027848996846847274,1.23254473164052,1.0309831818928428
1971-10-15,1.250310704447873,-0.043472616579866674,1.212263654994017,1.031385127564551
1971-10-22,1.2179108742864742,-0.06825951527415963,1.1846468062300402,1.028079312653779
1971-10-29,1.1991141818016597,-0.08263958177722297,1.168580511039944,1.0261288550281769
1971-11-05,1.2013348855203845,-0.08094067293011276,1.171740914303724,1.0252564119383387
1971-11-12,1.1821132532987824,-0.0956458318226876,1.1427725823033603,1.0344256342903566
1971-11-19,1.171556537541955,-0.10372205452834482,1.1353203211343854,1.0319171741516642
1971-11-26,1.1693658203868176,-0.1053980227023057,1.137939916835073,1.0276164875551153
1971-12-03,1.2308521246183601,-0.05835904791504021,1.2053166116831069,1.021185730527347
1971-12-10,1.252652350198354,-0.041681183238828745,1.2178236678697092,1.028599117628884
1971-12-17,1.2840318945031155,-0.01767483561661576,1.2483160887875386,1.0286111875320512
1971-12-24,1.2973285854959713,-0.007502444867422908,1.2547827213007727,1.0339069573344883
1971-12-31,1.3082531007124893,0.0,1.273694543610404,1.0271325313242892
1972-01-07,1.3080864132663486,-0.0001274122308978498,1.293817444882594,1.011028579371991
1972-01-14,1.3157205031961148,0.0,1.295929805587453,1.015271427143147
1972-01-21,1.3209978587131472,0.0,1.300366306735511,1.01586595397833
1972-01-28,1.3409516001707575,0.0,1.310544134325142,1.0232021685109245
1972-02-04,1.3559818507447445,0.0,1.324368474376272,1.0238705292221346
1972-02-11,1.3554260236755142,-0.000409907454826941,1.3267855977417706,1.0215863256146964
1972-02-18,1.3628789932525012,0.0,1.330756416072637,1.0241385852376088
1972-02-25,1.3835607177917368,0.0,1.3440758670386181,1.0293769509009303
1972-03-03,1.413926581793724,0.0,1.370828698156904,1.0314392919368889
1972-03-10,1.4314882050303788,0.0,1.3785921431587662,1.0383696237745936
1972-03-17,1.4216424286431815,-0.0068780003583671645,1.3712792776486102,1.0367271290505689
1972-03-24,1.4126484816625533,-0.013160935103496474,1.366193523797235,1.0340032045651923
1972-03-31,1.4106981543625496,-0.014523382445465471,1.3628655102170646,1.035097112508091
1972-04-07,1.4500714375194628,0.0,1.3951172025255891,1.0393904074112121
1972-04-14,1.457183323602338,0.0,1.4001607468120145,1.0407257358986506
1972-04-21,1.445082050678971,-0.008304564516598445,1.386943797431292,1.0419182474122994
1972-04-28,1.4158951190440872,-0.02833425547046564,1.3701961792363588,1.0333521144637823
1972-05-05,1.3907692125479234,-0.04557704578325161,1.355656418530439,1.0259009536173977
1972-05-12,1.3938504548479258,-0.0434625264567573,1.3543735620471578,1.0291477136788598
1972-05-19,1.434411896088607,-0.015627016275095107,1.3870504603750007,1.0341454309461833
1972-05-26,1.4495244391743822,-0.005255951192895902,1.407399933938371,1.0299307284448516
1972-06-02,1.4373495679458406,-0.013611022947658924,1.398619804863273,1.0276914161717836
1972-06-09,1.3982342806349561,-0.040454102110949575,1.3639962161489076,1.0251012899307859
1972-06-16,1.4108968122556316,-0.03176437075348926,1.3803437549843576,1.022134382946964
1972-06-23,1.4075960520699797,-0.034029535425763924,1.3768979792146012,1.0222950961645605
1972-06-30,1.3934378200637145,-0.0437456993269979,1.3642302787018468,1.0214095390036795
1972-07-07,1.410208609427057,-0.03223665369649831,1.383941565048046,1.0189798796729537
1972-07-14,1.3810727456976135,-0.05223129902184831,1.3576756010781836,1.017233236423229
1972-07-21,1.3682369757082955,-0.061039916154239315,1.3534917219307077,1.0108942327009982
1972-07-28,1.3706593094896171,-0.05937757639088448,1.3594490617996686,1.0082461697204808
1972-08-04,1.4052903239703054,-0.03561185390438493,1.3987661659297608,1.0046642235131618
1972-08-11,1.4253264395827094,-0.02186196033377208,1.4183717555322357,1.0049032871835946
1972-08-18,1.425848204424691,-0.021503896366438457,1.417973049847914,1.0055538111797129
1972-08-25,1.4170816862001723,-0.027519967290752012,1.4035036233294773,1.0096744052847433
1972-09-01,1.4224089288182826,-0.023864118001356682,1.4133358302325125,1.0064196338843807
1972-09-08,1.4086998786330376,-0.03327202842909516,1.395444800596901,1.0094988193230336
1972-09-15,1.3863672204940845,-0.04859793682869451,1.3773356103501921,1.0065573053335897
1972-09-22,1.375658811296663,-0.05594664101983837,1.372437048847791,1.0023474755738901
1972-09-29,1.3964604187883338,-0.04167142447381955,1.3968030692660698,0.9997546894868179
1972-10-06,1.3786298649730595,-0.05390773923701275,1.3849860714854294,0.9954106350646886
1972-10-13,1.363345349860682,-0.06439682106001376,1.3641341521438688,0.9994217560773277
1972-10-20,1.3760081138613156,-0.0557069302305403,1.378191193541603,0.9984159819838369
1972-10-27,1.3977738929615133,-0.040770045661761456,1.3965753933025855,1.0008581703964392
1972-11-03,1.4348839112832628,-0.015303093274460666,1.4424211483894769,0.9947745933185812
1972-11-10,1.4413481476063223,-0.01086697585645513,1.4399566804133361,1.0009663257318178
1972-11-17,1.4643548835919917,0.0,1.461169887758438,1.0021797573712936
1972-11-24,1.4756273516420884,0.0,1.4817981542911205,0.9958355983700194
1972-12-01,1.48621094631137,0.0,1.4888404420176498,0.9982338633260684
1972-12-08,1.500909062379976,0.0,1.5060967500388767,0.9965555415621428
1972-12-15,1.4949101087709633,-0.003996880130432534,1.4980372239127422,0.9979125250749036
1972-12-22,1.4673339493010293,-0.02236985165890526,1.470991796484816,0.9975133463065343
1972-12-29,1.4916817835131515,-0.006147793426067305,1.4963966060621594,0.9968492159565804
1973-01-05,1.5086503883333902,0.0,1.5170752271569121,0.9944466571777653
1973-01-12,1.4951432156651898,-0.008953149631387936,1.509115028560138,0.9907417177415039
1973-01-19,1.4762871129705049,-0.021451805940697177,1.4968981378831585,0.9862308433746863
1973-01-26,1.4315922673237984,-0.051077520415262034,1.4626287255854669,0.9787803577772308
1973-02-02,1.4137317992087635,-0.06291622622354776,1.433632145809643,0.9861189310946701
1973-02-09,1.4161701125801829,-0.0613000046056863,1.4369960058939049,0.9855073408497285
1973-02-16,1.4223002250055252,-0.05723669578825097,1.4360769889381613,0.9904066675820614
1973-02-23,1.3957240906473238,-0.07485252949214849,1.410675450117251,0.9894012761980905
1973-03-02,1.374522987008604,-0.08890555582791915,1.3934385994764988,0.9864252271503019
1973-03-09,1.392816991697217,-0.07677948286225178,1.4152273535045243,0.9841648327727608
1973-03-16,1.3767625768448846,-0.08742105693168734,1.4088867333269703,0.9771989076749787
1973-03-23,1.3277973604905495,-0.11987736140951077,1.3476916902289664,0.9852382188874097
1973-03-30,1.3538855950005204,-0.10258492923853535,1.380009245724417,0.9810699451436041
1973-04-06,1.3311785012216282,-0.11763619224452371,1.3466799260332931,0.9884891543179639
1973-04-13,1.3582697781194335,-0.09967889935061924,1.3779016502933803,0.9857523414898539
1973-04-20,1.368156122519078,-0.0931257943528696,1.3752100285539253,0.9948706700152087
1973-04-27,1.3313285807402526,-0.117536712921955,1.3116121686055728,1.0150321967168399
1973-05-04,1.362343737978413,-0.09697849911840917,1.3550456855477773,1.0053858349637013
1973-05-11,1.362068027378435,-0.09716125226129102,1.3269632210670712,1.0264549957029965
1973-05-18,1.3311303189719372,-0.11766812956417283,1.2665951348051556,1.0509517069767595
1973-05-25,1.3517423967736106,-0.10400553552577296,1.3115584567776444,1.0306383141279831
1973-06-01,1.3455839207317262,-0.1080876449989211,1.265066158623189,1.0636470761309171
1973-06-08,1.3717121089342121,-0.09076872975882377,1.29617914692408,1.05827355129835
1973-06-15,1.3609035241405305,-0.09793313635512069,1.2766102603543121,1.0660289725094514
1973-06-22,1.3370482062564553,-0.11374549292795677,1.2585516033598867,1.0623705874967784
1973-06-29,1.3482237965273614,-0.10633781891857164,1.265242162187108,1.0655855746988472
1973-07-06,1.315180082602428,-0.12824064954153447,1.2336846379198574,1.0660585713541686
1973-07-13,1.3288793851068486,-0.11916014778290351,1.2757097051775763,1.0416785101763189
1973-07-20,1.3384461952357372,-0.1128188441893937,1.3235167327537858,1.0112801463800827
1973-07-27,1.369590569787128,-0.09217497945291475,1.3521796774428985,1.0128761677421119
1973-08-03,1.3465341581140295,-0.10745778576204845,1.3187689078669909,1.0210539163316694
1973-08-10,1.338278414857982,-0.11293005642189802,1.2992049712219926,1.0300748877209407
1973-08-17,1.2947025752851082,-0.14181404432913747,1.2721363517742803,1.0177388402425214
1973-08-24,1.2795825110467176,-0.15183628961228346,1.263332309480575,1.0128629668094407
1973-08-31,1.297140640394018,-0.1401979872706144,1.2976468760599786,0.9996098817981224
1973-09-07,1.2827023566760745,-0.14976831836229532,1.3112498211121755,0.9782288134751563
1973-09-14,1.2977289788871629,-0.1398080105750894,1.3057418483787628,0.9938633585945423
1973-09-21,1.346283080369386,-0.10762421116225063,1.34795612488053,0.9987588286589874
1973-09-28,1.3644258108050205,-0.09559840944176268,1.3677898867607712,0.9975405023912571
1973-10-05,1.3851347335891282,-0.08187162227871103,1.3870352299330326,0.9986298139348658
1973-10-12,1.427537058031062,-0.05376549194537661,1.4061827268955158,1.0151860286199725
1973-10-19,1.4049502076474911,-0.06873705232691907,1.390050589259242,1.0107187598087268
1973-10-26,1.4095813881842325,-0.06566730165933232,1.3983012222818934,1.0080670500194022
1973-11-02,1.337554788867732,-0.11340970763588765,1.3490293085172824,0.9914942399122803
1973-11-09,1.30569915009347,-0.1345250296618562,1.323091776016573,0.9868545582110207
1973-11-16,1.2436082503306845,-0.1756816158682718,1.2967496182828904,0.9590195615229301
1973-11-23,1.185613458278721,-0.2141231212696858,1.2424824094987856,0.9542295723582876
1973-11-30,1.1788935386527701,-0.21857738030671459,1.198614887985322,0.9835465506642419
1973-12-07,1.2007381934145964,-0.20409777990972788,1.2016920872208885,0.9992062077994555
1973-12-14,1.1975085811661033,-0.20623850931494214,1.1623848314752305,1.0302169718150018
1973-12-21,1.2190953882007973,-0.19192982176106754,1.1623466120188584,1.0488225935320388
1973-12-28,1.2963505399789612,-0.1407217006644973,1.2096280676714657,1.0716935020154057
1974-01-04,1.3523243775065232,-0.10361977303406966,1.2385330349925194,1.0918759042343114
1974-01-11,1.2239109035051603,-0.1887378858814217,1.1800779547647287,1.0371441128642815
1974-01-18,1.1871151702322322,-0.2131277203702302,1.2064267687314068,0.9839927304336249
1974-01-25,1.1843692922274733,-0.21494780938886104,1.2178578600312775,0.9725020719553068
1974-02-01,1.1760506041959697,-0.2204618026213775,1.2037066075108243,0.9770242988264016
1974-02-08,1.1134768534412811,-0.2619384437561165,1.1712748235573598,0.950653792813085
1974-02-15,1.0641540852744393,-0.2946317493412023,1.168037106304047,0.9110618828212413
1974-02-22,1.154211729764506,-0.2349375715605213,1.206485673240408,0.9566725534871017
1974-03-01,1.154211729764506,-0.2349375715605213,1.2139226966896626,0.9508115573685318
1974-03-08,1.154211729764506,-0.2349375715605213,1.2410867485162056,0.9300008489692088
1974-03-15,1.154211729764506,-0.2349375715605213,1.2609568474808137,0.9153459391337879
1974-03-22,1.154211729764506,-0.2349375715605213,1.2345866006440454,0.934897340666414
1974-03-29,1.154211729764506,-0.2349375715605213,1.1924282675735576,0.9679506609761798
1974-04-05,1.154211729764506,-0.2349375715605213,1.177434957277641,0.9802764242987743
1974-04-12,1.154211729764506,-0.2349375715605213,1.1658712623321537,0.9899992967110928
1974-04-19,1.154211729764506,-0.2349375715605213,1.1838078369810592,0.9749992302027422
1974-04-26,1.154211729764506,-0.2349375715605213,1.1341735937288984,1.0176676093910166
1974-05-03,1.154211729764506,-0.2349375715605213,1.1499039783083456,1.0037461836269996
1974-05-10,1.154211729764506,-0.2349375715605213,1.1439339223696403,1.0089846163260683
1974-05-17,1.154211729764506,-0.2349375715605213,1.102958682401644,1.0464686920558628
1974-05-24,1.154211729764506,-0.2349375715605213,1.104336059774692,1.0451634894544597
1974-05-31,1.154211729764506,-0.2349375715605213,1.0901569787045604,1.0587573645917143
1974-06-07,1.154211729764506,-0.2349375715605213,1.1553480071589235,0.9990165063795698
1974-06-14,1.154211729764506,-0.2349375715605213,1.1389484042015177,1.013401244083299
1974-06-21,1.154211729764506,-0.2349375715605213,1.0893045026470791,1.0595859348416337
1974-06-28,1.154211729764506,-0.2349375715605213,1.0649784112924865,1.083788851985951
1974-07-05,1.154211729764506,-0.2349375715605213,1.0349356386665416,1.1152497668856445
1974-07-12,1.154211729764506,-0.2349375715605213,1.0266165730021382,1.1242870611266687
1974-07-19,1.154211729764506,-0.2349375715605213,1.0380241732020916,1.111931455511291
1974-07-26,1.154211729764506,-0.2349375715605213,1.0275048652178074,1.1233150993594951
1974-08-02,1.154211729764506,-0.2349375715605213,0.9805299973709996,1.1771304629732722
1974-08-09,1.154211729764506,-0.2349375715605213,1.011108131100248,1.1415314487764412
1974-08-16,1.154211729764506,-0.2349375715605213,0.9495522803432846,1.2155325764129936
1974-08-23,1.154211729764506,-0.2349375715605213,0.8987872374793676,1.2841879386288035
1974-08-30,1.154211729764506,-0.2349375715605213,0.9022412917382628,1.279271676361426
1974-09-06,1.154211729764506,-0.2349375715605213,0.8915459501835329,1.2946183306950148
1974-09-13,1.154211729764506,-0.2349375715605213,0.8175852841893793,1.4117325153532891
1974-09-20,1.154211729764506,-0.2349375715605213,0.8786561141081535,1.3136103092346256
1974-09-27,1.154211729764506,-0.2349375715605213,0.8222154673697751,1.4037825552671368
1974-10-04,1.154211729764506,-0.2349375715605213,0.7901833185298252,1.460688555045649
1974-10-11,1.154211729764506,-0.2349375715605213,0.8966075429937547,1.287309859016595
1974-10-18,1.154211729764506,-0.2349375715605213,0.9125445958102885,1.2648277520504416
1974-10-25,1.154211729764506,-0.2349375715605213,0.891263695998702,1.2950283232070376
1974-11-01,1.154211729764506,-0.2349375715605213,0.9362719419983712,1.232774024287181
1974-11-08,1.154211729764506,-0.2349375715605213,0.9550023983791478,1.208595634653338
1974-11-15,1.154211729764506,-0.2349375715605213,0.9207086019672215,1.2536124103743278
1974-11-22,1.154211729764506,-0.2349375715605213,0.884005733720957,1.3056609089017985
1974-11-29,1.154211729764506,-0.2349375715605213,0.8977947996450476,1.2856075020938365
1974-12-06,1.154211729764506,-0.2349375715605213,0.8340948035105678,1.3837896182863372
1974-12-13,1.154211729764506,-0.2349375715605213,0.856377832001243,1.3477832875090476
1974-12-20,1.154211729764506,-0.2349375715605213,0.852376764401414,1.3541097997609746
1974-12-27,1.154211729764506,-0.2349375715605213,0.8554630119399969,1.3492245879187863
1975-01-03,1.154211729764506,-0.2349375715605213,0.9029799233923119,1.2782252405218129
1975-01-10,1.154211729764506,-0.2349375715605213,0.9350100479983396,1.2344377819633396
1975-01-17,1.154211729764506,-0.2349375715605213,0.9213910324874792,1.252683919278529
1975-01-24,1.154211729764506,-0.2349375715605213,0.9455232466905528,1.2207121652528254
1975-01-31,1.154211729764506,-0.2349375715605213,0.9951805873688108,1.1598012907548394
1975-02-07,1.154211729764506,-0.2349375715605213,1.0195373245323387,1.1320936487479185
1975-02-14,1.1531968194504028,-0.2356102988682871,1.0538854876306336,1.0942335130195624
1975-02-21,1.1517873681845043,-0.23654454531583913,1.066810253852436,1.0796553220455103
1975-02-28,1.1384086223412528,-0.24541256798478295,1.0532577076967653,1.0808452803357056
1975-03-07,1.1978619408915179,-0.2060042869078509,1.0877219021431794,1.101257535157953
1975-03-14,1.212604407573798,-0.19623232993472717,1.0986233300891801,1.103749005107479
1975-03-21,1.1983176519846628,-0.20570222150113437,1.0859221132549879,1.1035023942856967
1975-03-28,1.2081969244235737,-0.19915380411079076,1.0907950229788872,1.1076296636595113
1975-04-04,1.1772323409352077,-0.2196784954029679,1.0574106465981468,1.113316141389862
1975-04-11,1.2148611290298181,-0.1947364754455283,1.0955139009373878,1.1089417742580077
1975-04-18,1.2492677435982693,-0.17193025418013608,1.1237607242168732,1.1116848246043298
1975-04-25,1.2568972664721265,-0.1668730700022395,1.129500581826553,1.1127902780178793
1975-05-02,1.2779239927828736,-0.1529356286484641,1.159578279479961,1.1020592705099543
1975-05-09,1.3087364126139942,-0.13251179813783198,1.1837975657553381,1.1055407195223763
1975-05-16,1.3104563710341153,-0.13137173385692114,1.18320712010647,1.1075460490097413
1975-05-23,1.3105978361333535,-0.13127796455136687,1.1872723874800148,1.1038729190991268
1975-05-30,1.3226109091544607,-0.12331517004708281,1.198478918330316,1.1035746135585611
1975-06-06,1.3509227799587527,-0.10454881369094371,1.2182246333977726,1.108927485886465
1975-06-13,1.3230830774185869,-0.12300219610177543,1.1954532576008818,1.106762701934362
1975-06-20,1.357191999259228,-0.10039329870287483,1.2246021202031727,1.1082718026276628
1975-06-27,1.3945320046450238,-0.07564269665845724,1.254358239857922,1.1117493873225395
1975-07-04,1.3922527364867117,-0.07715349609611233,1.2502452010837197,1.113583747635983
1975-07-11,1.414387411839452,-0.06248165726326482,1.2587874985263976,1.1236109458468628
1975-07-18,1.4075806788630942,-0.06699346001690154,1.2451205368407816,1.1304774415130276
1975-07-25,1.3349596214196096,-0.11512989905213045,1.1915258972597693,1.120378184385001
1975-08-01,1.3131103225122402,-0.1296125777935626,1.1728716357290427,1.119568657397045
1975-08-08,1.27418482088134,-0.15541411666029847,1.1451307457850457,1.1126981137929548
1975-08-15,1.2773655078195283,-0.1533058171080729,1.147085840795863,1.1135744705324542
1975-08-22,1.2404954288718715,-0.17774493118829882,1.1190950692283999,1.1084808279310672
1975-08-29,1.285925037732773,-0.14763218325662752,1.1563141281036322,1.1120897051060892
1975-09-05,1.2775714273862837,-0.15316932453938514,1.1389372661667363,1.1217223857167669
1975-09-12,1.2492105259813497,-0.17196818053959095,1.106503251494601,1.1289714009371306
1975-09-19,1.2695347900982756,-0.1584963621023332,1.1373726484406559,1.1161995075570128
1975-09-26,1.2709584591611471,-0.1575526914720261,1.141500305107819,1.1134105295233367
1975-10-03,1.2639269163796985,-0.16221350807726787,1.135692605502917,1.112912869429132
1975-10-10,1.2911601863498827,-0.14416209591393103,1.1641063444394877,1.109142813727702
1975-10-17,1.299704776739339,-0.13849836463759757,1.1734461221504107,1.107596464980899
1975-10-24,1.3204015772279767,-0.1247796126665055,1.1861566438121696,1.113176395475356
1975-10-31,1.3095644072095352,-0.13196296681021358,1.1743731005689013,1.1151178501748236
1975-11-07,1.317679159342102,-0.12658415128388667,1.1822623337000955,1.1145404211755576
1975-11-14,1.3376773456278874,-0.11332847161122406,1.2064692691678196,1.1087537658962259
1975-11-21,1.3252344066951312,-0.12157620019630866,1.1887558723697844,1.1148078739272824
1975-11-28,1.3475232360275706,-0.10680218130843233,1.2111397472349346,1.1126075575539514
1975-12-05,1.288362908982849,-0.14601625469628743,1.1518584257118252,1.1185080390297677
1975-12-12,1.2961954201513732,-0.1408245209260951,1.1621883698841566,1.115305791849022
1975-12-19,1.3145326569768085,-0.12866979179385885,1.1764140194587207,1.117406487200516
1975-12-26,1.3332199499879274,-0.11628302998633189,1.1958196459223278,1.1149005241167649
1976-01-02,1.349195658334676,-0.10569362605929145,1.207676941228391,1.1171825943470768
1976-01-09,1.410821547343032,-0.06484526948515223,1.2652534713088448,1.1150505249225704
1976-01-16,1.452861899610069,-0.03697907027018421,1.294522707686875,1.1223147272604612
1976-01-23,1.4945718292762589,-0.009331889724751852,1.323850530347463,1.1289581376562108
1976-01-30,1.5202930221090094,0.0,1.3489116580994893,1.1270515848687845
1976-02-06,1.5155860640416239,-0.003096086082705174,1.340805960122056,1.1303545099871553
1976-02-13,1.5514546269747724,0.0,1.351375820239868,1.1480556361437566
1976-02-20,1.6084305974597393,0.0,1.3869222925712674,1.159712123797368
1976-02-27,1.5761200123556227,-0.020088268126175923,1.3588946512544144,1.1598544529560733
1976-03-05,1.577922291274873,-0.01896774796068257,1.352962350179602,1.166272136889403
1976-03-12,1.5991635214971758,-0.0057615640843934335,1.3755020124210406,1.1626035491452793
1976-03-19,1.5852372082339767,-0.014419888096130928,1.3700004834427368,1.1571070429481614
1976-03-26,1.6090512721877837,0.0,1.3976278000652687,1.1512730872358445
1976-04-02,1.5991881573936577,-0.006129770358849651,1.3902288119420916,1.1503057220916453
1976-04-09,1.5627981959351418,-0.028745557740837424,1.3623956566705377,1.1470956974087496
1976-04-16,1.5653539726388268,-0.027157182809683156,1.3657049550976335,1.1461875178793068
1976-04-23,1.6008610963575978,-0.005090065165574198,1.3892934075259682,1.1522843826117235
1976-04-30,1.5925451433919797,-0.010258298838023316,1.3808826022253635,1.153280619819173
1976-05-07,1.5919721495797832,-0.010614405459422382,1.3866734802113942,1.1480511975588454
1976-05-14,1.5955118680849074,-0.00841452620988703,1.3838398956309146,1.1529598713856188
1976-05-21,1.5927809260192338,-0.010111763652147276,1.3831029710775977,1.1515996706870442
1976-05-28,1.562513580766515,-0.028922441581362812,1.3677301987250556,1.1424136004476824
1976-06-04,1.5458929575048717,-0.03925189692497322,1.3563750541877766,1.1397238195526842
1976-06-11,1.5691395082588018,-0.02480453209841782,1.3780645116733843,1.1386546093937178
1976-06-18,1.6194634292087158,0.0,1.4175379241516595,1.1424480443286205
1976-06-25,1.6262108375104092,0.0,1.4198617261929323,1.1453304272598148
1976-07-02,1.6380239198105324,0.0,1.426568742917954,1.1482264194714238
1976-07-09,1.6492299197960905,0.0,1.4393618475927197,1.1458063325454733
1976-07-16,1.6484586385436215,-0.0004676614480558783,1.4368420940626387,1.1472789148894167
1976-07-23,1.6399326284991842,-0.005637353036898496,1.4287226422262818,1.1478313425087099
1976-07-30,1.6262843841127357,-0.013912878615609747,1.4198673055725548,1.1453777248972883
1976-08-06,1.6329063341029335,-0.009897701646823909,1.4279037862993729,1.1435688803199098
1976-08-13,1.6394019444893821,-0.005959129887677217,1.43530250456265,1.142199598536145
1976-08-20,1.6059730864602928,-0.026228503871155717,1.4107723086744528,1.138364480636318
1976-08-27,1.5904638862578964,-0.03563240809108037,1.4007382411539022,1.1354468947372363
1976-09-03,1.6287393242530404,-0.01242434138327031,1.4378323060015867,1.1327741889332976
1976-09-10,1.6351994524312183,-0.008507284033876128,1.4432247073398703,1.133017917525257
1976-09-17,1.6551603604035567,0.0,1.4640880866571524,1.1305059958398174
1976-09-24,1.6661399541050788,0.0,1.4725816127291944,1.1314415036170082
1976-10-01,1.6268855007292131,-0.023560117671477365,1.4397221808784815,1.1299996084915003
1976-10-08,1.598683462989847,-0.04048668957792578,1.4186633356873217,1.1268941846694784
1976-10-15,1.5715602397163764,-0.05676576817912227,1.3962445506761412,1.12556230851919
1976-10-22,1.5603828806501032,-0.06347430370084373,1.3858073864464022,1.125973851713521
1976-10-29,1.594560972815574,-0.042960965621853364,1.4229741276087173,1.120583250164362
1976-11-05,1.5907427156885308,-0.045252644131594355,1.4049691135642637,1.1322261111156944
1976-11-12,1.5712578697743913,-0.056947247496775155,1.3843975191056892,1.1349759358059328
1976-11-19,1.6168999022667352,-0.029553370781983057,1.4232682703591446,1.1360471781322927
1976-11-26,1.6428201082268739,-0.013996330752857111,1.4435361036793892,1.1380526638991122
1976-12-03,1.6532968929366554,-0.0077082727274983,1.4420518502182953,1.1464892144387056
1976-12-10,1.6885352925079564,0.0,1.4734304209737543,1.145989161396603
1976-12-17,1.687871926304831,-0.0003928648729278894,1.4725836453342744,1.1461976585524867
1976-12-24,1.6897495016407138,0.0,1.4803727509714297,1.1414351557956532
1976-12-31,1.7382028358808808,0.0,1.519181991612156,1.1441702478557554
1977-01-07,1.7106132238695757,-0.015872492807965766,1.4942382873848654,1.1448061787142383
1977-01-14,1.7047160864455055,-0.019265156369627556,1.4851792540774813,1.1478184076200213
1977-01-21,1.7114604003989455,-0.015385106346568977,1.4806160238679973,1.155911034873096
1977-01-28,1.703807783091653,-0.019787709511932317,1.4639366000838165,1.1638535323142427
1977-02-04,1.7104433018382674,-0.01597025011672215,1.4685139840889565,1.1647443064012768
