ticker,entry_date,exit_date,entry_px,exit_px,gross_return,net_return,exit_reason
MO,1970-10-23,1971-10-29,124.22677612304688,175.57888793945312,0.4133739393312587,0.4113739393312587,trailing_stop
MOH,1970-10-23,1972-07-07,95.05511474609376,148.32809448242188,0.5604430637807143,0.5584430637807143,trailing_stop
MST,1970-10-23,1971-08-20,109.32193756103516,180.32659912109372,0.64950057732389,0.64750057732389,trailing_stop
PAS,1970-10-23,1970-11-20,151.25445556640625,108.18199157714844,-0.2847682326313185,-0.2867682326313185,trailing_stop
PCO,1970-10-23,1971-08-20,142.9808807373047,182.2147674560547,0.2743995317166459,0.2723995317166459,trailing_stop
RVS,1970-10-23,1971-06-25,132.54295349121094,168.86502075195312,0.2740399719789761,0.2720399719789761,trailing_stop
SN,1970-10-23,1973-07-27,102.6760482788086,203.3557891845703,0.9805572243331176,0.9785572243331176,trailing_stop
SUC,1970-10-23,1971-08-20,152.55276489257812,137.6187286376953,-0.0978942352529552,-0.0998942352529552,trailing_stop
TFB,1970-10-23,1971-10-29,80.04767608642578,135.3506622314453,0.6908755987532988,0.6888755987532988,trailing_stop
TRW,1970-10-23,1971-08-20,95.73603057861328,97.11436462402344,0.014397234114259,0.012397234114259,trailing_stop
TX,1970-10-23,1971-08-20,112.28453826904295,114.9042510986328,0.0233310201918699,0.0213310201918699,trailing_stop
ZA,1970-10-23,1970-11-06,47.26008987426758,49.31488800048828,0.0434785065302956,0.0414785065302956,trailing_stop
BY,1970-10-30,1971-08-13,138.44851684570312,151.3173828125,0.0929505512950987,0.0909505512950987,trailing_stop
CHM,1970-10-30,1973-01-26,100.65617370605467,162.2519073486328,0.6119419343562134,0.6099419343562134,trailing_stop
CLX,1970-10-30,1973-03-09,122.56092834472656,388.312744140625,2.1683241093639527,2.166324109363953,trailing_stop
EFU,1970-10-30,1971-07-30,124.52820587158205,145.7548828125,0.1704567795894183,0.1684567795894183,trailing_stop
GE,1970-10-30,1971-11-05,113.9577865600586,157.56629943847656,0.3826725158042201,0.3806725158042201,trailing_stop
GET,1970-10-30,1971-08-20,146.20660400390625,178.0185546875,0.2175821735298893,0.2155821735298893,trailing_stop
GSK,1970-10-30,1971-08-06,142.68260192871094,166.34017944335938,0.1658056216725607,0.1638056216725607,trailing_stop
HBL,1970-10-30,1971-08-06,102.02886962890624,97.06124877929688,-0.048688384647182,-0.050688384647182,trailing_stop
LLX,1970-10-30,1971-12-03,132.1102752685547,214.0762634277344,0.6204361318039695,0.6184361318039695,trailing_stop
MOB,1970-10-30,1971-08-20,122.6177215576172,115.3416976928711,-0.0593390887737801,-0.0613390887737801,trailing_stop
ROP,1970-10-30,1971-10-29,93.37980651855467,114.6339874267578,0.2276100336958815,0.2256100336958815,trailing_stop
SA,1970-10-30,1971-10-29,133.92543029785156,146.23251342773438,0.0918950426555413,0.0898950426555413,trailing_stop
SLB,1970-10-30,1973-03-30,97.7632064819336,369.92138671875,2.783850796537761,2.781850796537761,trailing_stop
SOO,1970-10-30,1971-08-20,97.95079803466795,153.576416015625,0.5678934638313955,0.5658934638313955,trailing_stop
TET,1970-10-30,1971-10-29,170.55801391601562,174.5155029296875,0.0232031841999553,0.0212031841999553,trailing_stop
ACS,1970-11-06,1971-08-20,109.70465850830078,104.94954681396484,-0.0433446652037674,-0.0453446652037674,trailing_stop
CLL,1970-11-06,1971-10-08,110.48352813720705,128.19728088378906,0.1603293544770194,0.1583293544770194,trailing_stop
GI,1970-11-06,1971-06-04,84.82588195800781,95.65520477294922,0.1276653135219077,0.1256653135219076,trailing_stop
GK,1970-11-06,1971-05-21,121.95188903808594,104.24967956542967,-0.1451573207457884,-0.1471573207457884,trailing_stop
MA,1970-11-06,1972-07-21,98.5912094116211,172.1517333984375,0.7461164583111983,0.7441164583111983,trailing_stop
PGL,1970-11-06,1971-08-20,141.4046173095703,127.42478942871094,-0.0988640126952432,-0.1008640126952432,trailing_stop
SHW,1970-11-06,1971-10-29,88.1275405883789,102.298095703125,0.1607959897682056,0.1587959897682056,trailing_stop
SMB,1970-11-06,1971-10-29,89.29766082763672,109.211181640625,0.2230015952089223,0.2210015952089223,trailing_stop
CRD,1970-11-13,1971-08-20,113.26222229003906,196.69927978515625,0.7366715556883006,0.7346715556883006,trailing_stop
CUD,1970-11-13,1971-05-21,116.32408142089844,154.56649780273438,0.3287575187760341,0.3267575187760341,trailing_stop
DCN,1970-11-13,1971-08-20,110.11683654785156,158.23915100097656,0.4370114140739352,0.4350114140739352,trailing_stop
DFC,1970-11-13,1971-08-20,123.9293441772461,177.9940643310547,0.4362543876330387,0.4342543876330387,trailing_stop
DOC,1970-11-13,1971-11-19,134.64358520507812,212.97052001953125,0.5817353622539976,0.5797353622539976,trailing_stop
FST,1970-11-13,1971-07-23,102.1861343383789,110.67881774902344,0.0831099391872667,0.0811099391872667,trailing_stop
GIS,1970-11-13,1971-08-20,94.76687622070312,104.94383239746094,0.1073893810011912,0.1053893810011912,trailing_stop
IPC,1970-11-13,1971-08-13,116.94422912597656,113.44536590576172,-0.0299190754974812,-0.0319190754974813,trailing_stop
KBR,1970-11-13,1971-11-19,133.97535705566406,167.09231567382812,0.247186940538659,0.245186940538659,trailing_stop
LLC,1970-11-13,1971-05-28,110.59899139404295,125.2409210205078,0.1323875511151675,0.1303875511151675,trailing_stop
ONG,1970-11-13,1971-10-29,130.2161865234375,132.29171752929688,0.0159391167970182,0.0139391167970182,trailing_stop
SIM,1970-11-13,1971-08-20,119.25352478027344,139.79820251464844,0.1722773207100494,0.1702773207100494,trailing_stop
SOC,1970-11-13,1971-10-29,128.3743438720703,120.83082580566406,-0.0587618821555468,-0.0607618821555469,trailing_stop
BN,1970-11-20,1971-11-19,115.84546661376952,121.62969970703124,0.0499305951483317,0.0479305951483317,trailing_stop
CVX,1970-11-20,1971-08-20,118.33636474609376,118.35137939453124,0.0001268811026071,-0.0018731188973928,trailing_stop
ENG,1970-11-20,1971-08-20,99.14344787597656,138.56759643554688,0.397647544080653,0.395647544080653,trailing_stop
ENX,1970-11-20,1971-08-20,83.19776916503906,105.18209075927734,0.2642417196382762,0.2622417196382762,trailing_stop
KR,1970-11-20,1971-07-23,126.662841796875,128.71282958984375,0.016184602870795,0.014184602870795,trailing_stop
LCE,1970-11-20,1971-08-13,115.82258605957033,132.7197723388672,0.1458885253227402,0.1438885253227402,trailing_stop
LM,1970-11-20,1971-10-29,151.0725860595703,165.57357788085938,0.0959869172794267,0.0939869172794267,trailing_stop
LPT,1970-11-20,1971-08-20,118.58987426757812,138.95828247070312,0.1717550366666813,0.1697550366666813,trailing_stop
MF,1970-11-20,1971-11-12,103.3579330444336,141.85260009765625,0.3724403722032037,0.3704403722032037,trailing_stop
PCG,1970-11-20,1971-08-20,96.43062591552734,98.43342590332033,0.0207693351440796,0.0187693351440796,trailing_stop
SGA,1970-11-20,1971-08-13,131.31698608398438,115.38802337646484,-0.1213016166646719,-0.1233016166646719,trailing_stop
WIN,1970-11-20,1972-08-04,107.67400360107422,168.13743591308594,0.5615416004779124,0.5595416004779123,trailing_stop
CIN,1970-11-27,1971-08-20,120.12393188476562,114.45297241210938,-0.0472092395218662,-0.0492092395218662,trailing_stop
FDP,1970-11-27,1971-06-18,107.79045867919922,93.7738265991211,-0.1300359257380446,-0.1320359257380446,trailing_stop
HFC,1970-11-27,1971-08-20,104.20559692382812,129.53199768066406,0.2430426148352564,0.2410426148352564,trailing_stop
HIA,1970-11-27,1971-08-20,111.0901107788086,136.48629760742188,0.228608889221288,0.226608889221288,trailing_stop
HJ,1970-11-27,1971-11-26,160.74127197265625,257.04718017578125,0.5991361585063706,0.5971361585063706,trailing_stop
J,1970-11-27,1971-10-29,124.5229949951172,125.61943817138672,0.0088051462006075,0.0068051462006075,trailing_stop
MES,1970-11-27,1972-06-23,117.14910125732422,171.650146484375,0.4652280268658344,0.4632280268658344,trailing_stop
PPG,1970-11-27,1971-11-26,88.75373840332031,115.9587860107422,0.306522836072493,0.304522836072493,trailing_stop
PRX,1970-11-27,1971-08-20,79.41242218017578,89.93401336669922,0.1324930142875053,0.1304930142875053,trailing_stop
RCC,1970-11-27,1972-03-10,103.58397674560548,222.613525390625,1.149111594135329,1.147111594135329,trailing_stop
S,1970-11-27,1973-03-30,109.68025970458984,157.88876342773438,0.4395367393639307,0.4375367393639306,trailing_stop
SR,1970-11-27,1971-11-26,132.91848754882812,179.9220733642578,0.3536271491064231,0.3516271491064231,trailing_stop
TL,1970-11-27,1971-08-20,95.92459869384766,137.05078125,0.4287344759961979,0.4267344759961979,trailing_stop
TXG,1970-11-27,1971-08-20,116.52327728271484,105.1516571044922,-0.0975909744679789,-0.0995909744679789,trailing_stop
AMB,1970-12-04,1971-10-29,134.08670043945312,119.44066619873048,-0.1092280904274773,-0.1112280904274773,trailing_stop
BAW,1970-12-04,1971-08-20,87.67868041992188,154.10963439941406,0.7576637064031144,0.7556637064031144,trailing_stop
BOR,1970-12-04,1971-08-20,115.21063995361328,122.79936981201172,0.065868307488387,0.063868307488387,trailing_stop
C,1970-12-04,1971-07-23,87.23197937011719,82.82564544677734,-0.0505128274648472,-0.0525128274648472,trailing_stop
CP,1970-12-04,1971-08-20,93.59805297851562,94.240478515625,0.0068636634701881,0.0048636634701881,trailing_stop
CSP,1970-12-04,1971-08-20,131.23008728027344,166.10227966308594,0.2657332103142973,0.2637332103142973,trailing_stop
EMR,1970-12-04,1973-05-04,109.95703887939452,147.55740356445312,0.341955049610787,0.339955049610787,trailing_stop
FFS,1970-12-04,1971-08-13,92.67034912109376,89.056640625,-0.0389953046510234,-0.0409953046510234,trailing_stop
FJQ,1970-12-04,1971-08-20,112.60218811035156,136.0645294189453,0.208364879069671,0.206364879069671,trailing_stop
FN,1970-12-04,1971-08-13,108.18746948242188,124.4318389892578,0.1501501937752163,0.1481501937752163,trailing_stop
HAL,1970-12-04,1973-03-09,96.31822967529295,305.1136169433594,2.1677660394294547,2.165766039429455,trailing_stop
HLR,1970-12-04,1971-08-13,113.4321060180664,116.96866607666016,0.0311777695287653,0.0291777695287653,trailing_stop
M,1970-12-04,1971-10-29,136.83726501464844,144.4102325439453,0.055342874095636,0.053342874095636,trailing_stop
MAG,1970-12-04,1971-08-20,103.0172119140625,146.5702362060547,0.4227742479414444,0.4207742479414444,trailing_stop
ML,1970-12-04,1971-08-06,88.05404663085938,103.8192138671875,0.1790396675625702,0.1770396675625702,trailing_stop
MOT,1970-12-04,1971-08-20,80.57242584228516,126.3642807006836,0.5683315896189196,0.5663315896189196,trailing_stop
MYG,1970-12-04,1972-07-28,152.3865203857422,174.44996643066406,0.1447860741820981,0.1427860741820981,trailing_stop
PET,1970-12-04,1972-08-11,113.31033325195312,119.03425598144533,0.0505154522559267,0.0485154522559267,trailing_stop
R,1970-12-04,1971-10-29,104.46324157714844,96.22525787353516,-0.0788601193993137,-0.0808601193993137,trailing_stop
SD,1970-12-04,1971-10-29,106.48944091796876,119.42022705078124,0.121427871358376,0.119427871358376,trailing_stop
TLC,1970-12-04,1971-07-02,103.90607452392578,112.26335906982422,0.0804311449950316,0.0784311449950316,trailing_stop
ZE,1970-12-04,1971-08-06,116.71106719970705,138.499755859375,0.186689139106104,0.184689139106104,trailing_stop
ACK,1970-12-11,1972-07-14,95.18744659423828,104.99807739257812,0.1030664352218655,0.1010664352218655,trailing_stop
AIC,1970-12-11,1971-08-06,82.1890869140625,91.52197265625,0.113553831689918,0.111553831689918,trailing_stop
AMP,1970-12-11,1971-08-20,97.17259216308594,121.3419418334961,0.248725994978568,0.246725994978568,trailing_stop
AVP,1970-12-11,1971-08-20,98.48268127441406,120.79196166992188,0.2265299858494387,0.2245299858494387,trailing_stop
BNL,1970-12-11,1971-08-20,115.41400146484376,128.94937133789062,0.1172766709520065,0.1152766709520065,trailing_stop
CDA,1970-12-11,1971-06-25,43.53475189208984,50.32344055175781,0.155937230938979,0.153937230938979,trailing_stop
CKL,1970-12-11,1971-08-20,110.36334228515624,149.56051635742188,0.3551647971206613,0.3531647971206613,trailing_stop
DE,1970-12-11,1971-10-29,95.36009216308594,106.82511138916016,0.1202286928001978,0.1182286928001978,trailing_stop
DEL,1970-12-11,1971-08-20,107.58643341064452,98.17863464355467,-0.0874440993055453,-0.0894440993055453,trailing_stop
GDV,1970-12-11,1971-08-20,112.41971588134766,111.87161254882812,-0.0048755089640861,-0.0068755089640861,trailing_stop
GG,1970-12-11,1971-08-20,90.18329620361328,86.4934310913086,-0.0409151724059166,-0.0429151724059166,trailing_stop
GNB,1970-12-11,1971-11-19,96.30241394042967,114.23217010498048,0.1861817936946179,0.1841817936946179,trailing_stop
GO,1970-12-11,1971-08-20,103.3301239013672,99.68182373046876,-0.0353072272939581,-0.0373072272939581,trailing_stop
GPT,1970-12-11,1971-10-29,151.08963012695312,144.6759033203125,-0.042449814730842,-0.044449814730842,trailing_stop
GTY,1970-12-11,1971-08-20,103.6141357421875,147.30641174316406,0.4216825791964487,0.4196825791964487,trailing_stop
GWF,1970-12-11,1971-06-25,116.46294403076172,114.02449798583984,-0.0209375270839606,-0.0229375270839606,trailing_stop
HBJ,1970-12-11,1971-10-29,67.44070434570312,68.13432312011719,0.0102848684802956,0.0082848684802956,trailing_stop
HLT,1970-12-11,1971-10-29,106.29510498046876,120.75862884521484,0.1360695195456431,0.1340695195456431,trailing_stop
IIN,1970-12-11,1971-08-20,85.90676879882812,102.24652099609376,0.1902033148927902,0.1882033148927901,trailing_stop
ISS,1970-12-11,1971-11-12,154.46092224121094,169.36285400390625,0.0964770347507313,0.0944770347507313,trailing_stop
JCP,1970-12-11,1971-10-29,113.80189514160156,142.21986389160156,0.2497143717566394,0.2477143717566394,trailing_stop
LST,1970-12-11,1971-08-20,147.713134765625,179.01397705078125,0.2119029044696736,0.2099029044696736,trailing_stop
MGR,1970-12-11,1971-08-20,107.89625549316406,126.85899353027344,0.175749732466951,0.173749732466951,trailing_stop
MNC,1970-12-11,1971-11-26,150.2946319580078,176.88363647460938,0.1769125361977699,0.1749125361977699,trailing_stop
RJR,1970-12-11,1971-10-29,127.35198974609376,130.534912109375,0.0249931105876488,0.0229931105876488,trailing_stop
SAF,1970-12-11,1971-08-20,103.85791015625,118.36456298828124,0.1396778811571173,0.1376778811571173,trailing_stop
SRL,1970-12-11,1971-11-05,136.91908264160156,162.7152557373047,0.1884045130745362,0.1864045130745362,trailing_stop
SVM,1970-12-11,1971-11-05,78.34381103515625,121.7803955078125,0.5544354288964113,0.5524354288964113,trailing_stop
SX,1970-12-11,1971-11-05,111.5234832763672,140.6581573486328,0.2612425044155657,0.2592425044155657,trailing_stop
TMC,1970-12-11,1972-10-27,92.7161865234375,137.3791961669922,0.4817175006681755,0.4797175006681755,trailing_stop
UAL,1970-12-11,1971-07-30,87.68653106689453,117.55821990966795,0.3406645066160143,0.3386645066160143,trailing_stop
UNP,1970-12-11,1971-10-29,107.71459197998048,130.29833984375,0.2096628455684712,0.2076628455684712,trailing_stop
AN,1970-12-18,1971-08-13,138.31297302246094,129.80828857421875,-0.061488696702811,-0.0634886967028111,trailing_stop
AXO,1970-12-18,1971-08-20,122.5055923461914,164.08721923828125,0.3394263567542561,0.3374263567542561,trailing_stop
BBK,1970-12-18,1971-04-02,89.43636322021484,94.36589813232422,0.0551177925244077,0.0531177925244077,trailing_stop
BF,1970-12-18,1971-06-11,65.92984008789062,70.3747787475586,0.0674192240378932,0.0654192240378932,trailing_stop
BWS,1970-12-18,1971-08-20,112.57315826416016,139.03125,0.2350301985288023,0.2330301985288023,trailing_stop
CIT,1970-12-18,1973-03-09,131.4894256591797,142.97128295898438,0.0873215259876913,0.0853215259876913,trailing_stop
CLU,1970-12-18,1971-08-06,76.05613708496094,66.77809143066406,-0.1219894410878709,-0.1239894410878709,trailing_stop
COE,1970-12-18,1971-07-02,155.0164337158203,181.8336944580078,0.1729962436843923,0.1709962436843923,trailing_stop
CRF,1970-12-18,1971-08-20,147.32015991210938,163.00645446777344,0.1064775830071216,0.1044775830071216,trailing_stop
CTR,1970-12-18,1971-08-20,100.9256591796875,132.82412719726562,0.3160590505610299,0.3140590505610299,trailing_stop
CWE,1970-12-18,1971-08-20,111.77342224121094,107.78789520263672,-0.035657197915738,-0.037657197915738,trailing_stop
DG,1970-12-18,1971-08-20,101.9084243774414,134.89146423339844,0.3236537122171246,0.3216537122171246,trailing_stop
DI,1970-12-18,1971-08-06,135.0023193359375,119.88623046875,-0.111969104986803,-0.113969104986803,trailing_stop
FBD,1970-12-18,1971-05-07,119.31233215332033,120.52571868896484,0.010169833358762,0.008169833358762,trailing_stop
FTR,1970-12-18,1971-08-20,79.10762023925781,98.15465545654295,0.2407737100380236,0.2387737100380236,trailing_stop
GDC,1970-12-18,1971-10-29,117.88802337646484,151.1579132080078,0.2822160290642803,0.2802160290642803,trailing_stop
GEN,1970-12-18,1971-10-29,104.15897369384766,104.24348449707033,0.0008113636322018,-0.0011886363677981,trailing_stop
GID,1970-12-18,1971-08-06,79.99952697753906,71.66630554199219,-0.1041658838543699,-0.1061658838543699,trailing_stop
GT,1970-12-18,1971-10-29,104.98326873779295,102.85030364990234,-0.0203171906679523,-0.0223171906679523,trailing_stop
HPC,1970-12-18,1971-11-19,140.71963500976562,162.64285278320312,0.1557935946317377,0.1537935946317377,trailing_stop
IBM,1970-12-18,1971-08-13,87.98751831054688,83.27559661865234,-0.0535521603787491,-0.0555521603787491,trailing_stop
LOF,1970-12-18,1971-08-20,100.85631561279295,128.5521697998047,0.2746070389219996,0.2726070389219996,trailing_stop
MDC,1970-12-18,1971-07-02,70.79917907714844,74.05069732666016,0.0459259315135363,0.0439259315135363,trailing_stop
MZ,1970-12-18,1971-08-20,97.57938385009766,120.95010375976562,0.2395046882604863,0.2375046882604863,trailing_stop
NG,1970-12-18,1971-08-20,104.7429428100586,100.83184051513672,-0.0373400077369822,-0.0393400077369822,trailing_stop
NR,1970-12-18,1971-10-29,95.30557250976562,134.27117919921875,0.408849195942456,0.406849195942456,trailing_stop
OI,1970-12-18,1971-08-20,90.10387420654295,90.81183624267578,0.0078571764240678,0.0058571764240678,trailing_stop
RXM,1970-12-18,1971-11-19,102.95204162597656,101.1480484008789,-0.0175226561475249,-0.0195226561475249,trailing_stop
SCO,1970-12-18,1971-08-20,90.01882934570312,107.64583587646484,0.1958146607646715,0.1938146607646715,trailing_stop
SED,1970-12-18,1973-03-09,127.2322769165039,231.05715942382807,0.8160262869103507,0.8140262869103507,trailing_stop
UMT,1970-12-18,1971-08-20,69.4017562866211,125.34346771240234,0.806056134872849,0.804056134872849,trailing_stop
WHR,1970-12-18,1971-11-19,117.03953552246094,152.77069091796875,0.3052913294298804,0.3032913294298804,trailing_stop
WS,1970-12-18,1971-08-20,100.14654541015624,124.7911605834961,0.2460855246919036,0.2440855246919036,trailing_stop
AHP,1970-12-25,1973-08-24,102.59466552734376,188.39828491210935,0.8363360701429166,0.8343360701429166,trailing_stop
GQ,1970-12-25,1971-05-14,90.9010009765625,78.51947784423828,-0.1362088755823119,-0.1382088755823119,trailing_stop
HNS,1970-12-25,1971-04-16,130.62660217285156,122.73844146728516,-0.0603870924785168,-0.0623870924785168,trailing_stop
KB,1970-12-25,1971-10-29,127.33075714111328,216.07958984375,0.6969944630446323,0.6949944630446323,trailing_stop
MCD,1970-12-25,1973-03-09,142.0230712890625,642.0159912109375,3.5205049108129,3.5185049108129,trailing_stop
MMO,1970-12-25,1971-08-20,86.06473541259766,102.3363800048828,0.189062855004181,0.187062855004181,trailing_stop
MUN,1970-12-25,1971-08-20,105.2015151977539,142.46905517578125,0.3542490800438873,0.3522490800438873,trailing_stop
OCF,1970-12-25,1971-11-26,102.04395294189452,114.76913452148438,0.1247029462572444,0.1227029462572444,trailing_stop
RTN,1970-12-25,1971-07-30,82.45722961425781,108.49961853027344,0.3158290551094695,0.3138290551094695,trailing_stop
SMI,1970-12-25,1971-08-20,118.94003295898438,108.1046905517578,-0.0910992046804212,-0.0930992046804212,trailing_stop
SO,1970-12-25,1971-08-13,105.57955169677734,92.02813720703124,-0.1283526428362332,-0.1303526428362332,trailing_stop
ACD,1971-01-01,1971-10-29,105.18569946289062,123.70662689208984,0.1760783787508431,0.1740783787508431,trailing_stop
ACF,1971-01-01,1971-08-20,98.74190521240234,124.65409088134766,0.2624233917018916,0.2604233917018916,trailing_stop
AMF,1971-01-01,1972-09-15,161.39285278320312,279.4449157714844,0.7314578121179816,0.7294578121179816,trailing_stop
BNS,1971-01-01,1971-08-06,78.72331237792969,78.4687728881836,-0.0032333432379485,-0.0052333432379485,trailing_stop
DML,1971-01-01,1971-04-02,75.93344116210938,84.25520324707031,0.1095928481259647,0.1075928481259647,trailing_stop
FAM,1971-01-01,1971-07-02,92.7956314086914,82.87078857421875,-0.106953772325354,-0.108953772325354,trailing_stop
FMC,1971-01-01,1971-08-20,101.63111877441406,120.04793548583984,0.1812123779952157,0.1792123779952157,trailing_stop
FWC,1971-01-01,1971-06-25,112.36251831054688,123.54776763916016,0.0995460897173874,0.0975460897173874,trailing_stop
GAF,1971-01-01,1972-10-13,85.53076171875,143.95921325683594,0.6831279222113755,0.6811279222113755,trailing_stop
GCO,1971-01-01,1971-08-06,112.58638763427734,116.49639892578124,0.0347289878791128,0.0327289878791128,trailing_stop
GLR,1971-01-01,1971-04-09,88.90779876708984,84.46410369873047,-0.049980936767993,-0.051980936767993,trailing_stop
IPL,1971-01-01,1971-08-20,123.44849395751952,123.64533233642578,0.0015944980177238,-0.0004055019822761,trailing_stop
JWC,1971-01-01,1971-08-06,117.31993103027344,115.60279083251952,-0.0146363894239829,-0.0166363894239829,trailing_stop
MIS,1971-01-01,1973-03-09,76.07096099853516,120.51164245605467,0.5842003423405588,0.5822003423405588,trailing_stop
PEG,1971-01-01,1972-10-27,113.33919525146484,107.12767791748048,-0.0548046712366619,-0.056804671236662,trailing_stop
PFE,1971-01-01,1971-10-29,107.54370880126952,110.30135345458984,0.0256420824989045,0.0236420824989045,trailing_stop
RAL,1971-01-01,1971-08-20,101.4227523803711,120.36067199707033,0.1867225959878837,0.1847225959878837,trailing_stop
SCE,1971-01-01,1971-08-20,112.4027099609375,109.55784606933594,-0.0253095667585792,-0.0273095667585792,trailing_stop
SCI,1971-01-01,1971-10-29,126.74569702148438,196.19580078125,0.5479484147536251,0.5459484147536251,trailing_stop
SFF,1971-01-01,1971-11-05,112.1651382446289,142.56887817382812,0.2710622962269216,0.2690622962269215,trailing_stop
SFN,1971-01-01,1971-06-25,93.46195220947266,91.23575592041016,-0.0238192787164664,-0.0258192787164665,trailing_stop
ABT,1971-01-08,1971-06-25,97.60804748535156,87.61894989013672,-0.1023388732031951,-0.1043388732031951,trailing_stop
AYP,1971-01-08,1971-11-26,123.90221405029295,114.34970092773438,-0.0770971947174499,-0.0790971947174499,trailing_stop
BGE,1971-01-08,1971-08-20,112.53723907470705,105.81407165527344,-0.059741712829568,-0.061741712829568,trailing_stop
BNI,1971-01-08,1971-11-12,90.72754669189452,125.12818908691406,0.3791642521961065,0.3771642521961065,trailing_stop
BRY,1971-01-08,1971-12-03,102.0596160888672,115.86216735839844,0.1352400861229268,0.1332400861229268,trailing_stop
CBM,1971-01-08,1971-11-19,94.067138671875,108.14624786376952,0.1496708562700655,0.1476708562700655,trailing_stop
CBS,1971-01-08,1971-11-19,75.14064025878906,107.52513122558594,0.4309850282784744,0.4289850282784744,trailing_stop
CGG,1971-01-08,1971-08-20,110.24849700927734,127.6209487915039,0.1575754069532999,0.1555754069532999,trailing_stop
CL,1971-01-08,1973-06-08,110.15457916259766,202.6537170410156,0.8397212225002582,0.8377212225002582,trailing_stop
CMZ,1971-01-08,1971-08-20,94.28594970703124,107.73970794677734,0.1426910189858627,0.1406910189858627,trailing_stop
CO,1971-01-08,1971-10-29,117.53207397460938,131.94041442871094,0.1225907104916248,0.1205907104916248,trailing_stop
DAL,1971-01-08,1971-08-20,117.81951141357422,144.99342346191406,0.2306401692072293,0.2286401692072293,trailing_stop
DEW,1971-01-08,1971-08-20,115.74618530273438,99.5853271484375,-0.1396232464338078,-0.1416232464338078,trailing_stop
DTE,1971-01-08,1973-08-10,111.7319564819336,111.0947723388672,-0.0057027923176967,-0.0077027923176967,trailing_stop
EK,1971-01-08,1973-05-04,90.36103057861328,177.25941467285156,0.9616798694945988,0.9596798694945988,trailing_stop
ELG,1971-01-08,1971-08-20,116.15288543701172,116.08348083496094,-0.0005975280062106,-0.0025975280062106,trailing_stop
FT,1971-01-08,1971-08-20,89.81928253173828,110.16860961914062,0.2265585575147715,0.2245585575147715,trailing_stop
GP,1971-01-08,1971-06-25,114.67337799072266,101.42508697509766,-0.1155306597551946,-0.1175306597551946,trailing_stop
GS,1971-01-08,1971-07-30,91.2879409790039,75.16720581054688,-0.1765921653569202,-0.1785921653569202,trailing_stop
GWU,1971-01-08,1971-07-30,73.09391784667969,60.25133895874024,-0.1756996924816342,-0.1776996924816342,trailing_stop
IBP,1971-01-08,1971-04-23,85.07451629638672,88.05980682373047,0.0350903026817508,0.0330903026817508,trailing_stop
